Syscall,Kernelfunc
ioctl$UI_SET_KEYBIT,uinput_ioctl_handler
ioctl$UI_SET_LEDBIT,uinput_ioctl_handler
ioctl$UI_SET_MSCBIT,uinput_ioctl_handler
ioctl$UI_SET_PHYS,uinput_ioctl_handler
ioctl$UI_SET_PROPBIT,uinput_ioctl_handler
ioctl$UI_SET_RELBIT,uinput_ioctl_handler
ioctl$UI_SET_SNDBIT,uinput_ioctl_handler
ioctl$UI_SET_SWBIT,uinput_ioctl_handler
ioctl$USBDEVFS_BULK,proc_bulk
ioctl$USBDEVFS_CLAIMINTERFACE,proc_claiminterface
ioctl$USBDEVFS_CLAIM_PORT,proc_claim_port
ioctl$USBDEVFS_CLEAR_HALT,proc_clearhalt
ioctl$USBDEVFS_CONNECTINFO,proc_connectinfo
ioctl$USBDEVFS_CONTROL,proc_control_compat
ioctl$USBDEVFS_DISCARDURB,proc_unlinkurb
ioctl$USBDEVFS_DISCONNECT_CLAIM,proc_disconnect_claim
ioctl$USBDEVFS_DISCSIGNAL,proc_disconnectsignal
ioctl$USBDEVFS_DROP_PRIVILEGES,proc_drop_privileges
ioctl$USBDEVFS_FREE_STREAMS,proc_free_streams
ioctl$USBDEVFS_GETDRIVER,proc_getdriver
ioctl$USBDEVFS_GET_CAPABILITIES,proc_get_capabilities
ioctl$USBDEVFS_GET_SPEED,usbdev_do_ioctl
ioctl$USBDEVFS_IOCTL,proc_ioctl_default
ioctl$USBDEVFS_REAPURB,proc_reapurb
ioctl$USBDEVFS_REAPURBNDELAY,proc_reapurbnonblock
ioctl$USBDEVFS_RELEASEINTERFACE,proc_releaseinterface
ioctl$USBDEVFS_RELEASE_PORT,proc_release_port
ioctl$USBDEVFS_RESET,proc_resetdevice
ioctl$USBDEVFS_RESETEP,proc_resetep
ioctl$USBDEVFS_SETCONFIGURATION,proc_setconfig
ioctl$USBDEVFS_SETINTERFACE,proc_setintf
ioctl$USBDEVFS_SUBMITURB,proc_submiturb
ioctl$VFAT_IOCTL_READDIR_BOTH,fat_dir_ioctl
ioctl$VFAT_IOCTL_READDIR_SHORT,fat_dir_ioctl
ioctl$VFIO_CHECK_EXTENSION,"eeh_enabled,vfio_iommu_type1_check_extension,vfio_noiommu_ioctl"
ioctl$VFIO_GET_API_VERSION,vfio_fops_unl_ioctl
ioctl$VFIO_IOMMU_GET_INFO,vfio_iommu_type1_get_info
ioctl$VFIO_IOMMU_MAP_DMA,vfio_iommu_type1_map_dma
ioctl$VFIO_IOMMU_UNMAP_DMA,vfio_iommu_type1_unmap_dma
ioctl$VHOST_GET_FEATURES,"vhost_net_ioctl,vhost_vdpa_get_features,vhost_vsock_dev_ioctl"
ioctl$VHOST_GET_VRING_BASE,"vduse_vdpa_get_vq_state,vp_vdpa_get_vq_state,vhost_vring_ioctl,vdpasim_get_vq_state"
ioctl$VHOST_GET_VRING_ENDIAN,vhost_get_vring_endian
ioctl$VHOST_NET_SET_BACKEND,vhost_net_set_backend
ioctl$VHOST_RESET_OWNER,vhost_net_reset_owner
ioctl$VHOST_SET_FEATURES,"vhost_net_set_features,vhost_vdpa_set_features,vhost_vsock_set_features"
ioctl$VHOST_SET_LOG_BASE,vhost_dev_ioctl
ioctl$VHOST_SET_LOG_FD,vhost_dev_ioctl
ioctl$VHOST_SET_MEM_TABLE,vhost_set_memory
ioctl$VHOST_SET_OWNER,vhost_net_set_owner
ioctl$VHOST_SET_VRING_ADDR,vhost_vring_set_num_addr
ioctl$VHOST_SET_VRING_BASE,vhost_vring_ioctl
ioctl$VHOST_SET_VRING_BUSYLOOP_TIMEOUT,vhost_vring_ioctl
ioctl$VHOST_SET_VRING_CALL,vhost_vring_ioctl
ioctl$VHOST_SET_VRING_ENDIAN,vhost_set_vring_endian
ioctl$VHOST_SET_VRING_ERR,vhost_vring_ioctl
ioctl$VHOST_SET_VRING_KICK,vhost_vring_ioctl
ioctl$VHOST_SET_VRING_NUM,"vp_vdpa_set_vq_num,vduse_vdpa_set_vq_num,vhost_vring_set_num_addr,vdpasim_set_vq_num,mlx5_vdpa_set_vq_num"
ioctl$VHOST_VSOCK_SET_GUEST_CID,vhost_vsock_set_cid
ioctl$VHOST_VSOCK_SET_RUNNING,vhost_vsock_start
ioctl$VIDIOC_DV_TIMINGS_CAP,vidioc_dv_timings_cap
ioctl$VIDIOC_ENUM_DV_TIMINGS,vidioc_enum_dv_timings
ioctl$VIDIOC_G_DV_TIMINGS,vidioc_g_dv_timings
ioctl$VIDIOC_G_EDID,vidioc_g_edid
ioctl$VIDIOC_QUERYBUF,vidioc_querybuf
ioctl$VIDIOC_QUERYBUF_DMABUF,"uvc_v4l2_querybuf,cpia2_querybuf,vb2_ioctl_querybuf,cx18_querybuf,stk_vidioc_querybuf,vpfe_querybuf,v4l2_m2m_ioctl_querybuf,isp_video_querybuf,uvc_ioctl_querybuf,s3c_camif_querybuf,zr364xx_vidioc_querybuf,gsc_m2m_querybuf,vidioc_querybuf,bttv_querybuf,iss_video_querybuf"
ioctl$VIDIOC_QUERY_DV_TIMINGS,"aspeed_video_query_dv_timings,rvin_query_dv_timings,skeleton_query_dv_timings,tegra_channel_query_dv_timings,cobalt_query_dv_timings,vidioc_query_dv_timings,vpif_query_dv_timings"
ioctl$VIDIOC_SUBDEV_DV_TIMINGS_CAP,"call_dv_timings_cap,tc358743_dv_timings_cap,adv748x_hdmi_dv_timings_cap,gs_dv_timings_cap,tda1997x_get_dv_timings_cap,ths8200_dv_timings_cap,ad9389b_dv_timings_cap,adv7842_dv_timings_cap,adv76xx_dv_timings_cap,adv7511_dv_timings_cap"
ioctl$VIDIOC_SUBDEV_ENUM_DV_TIMINGS,"adv7511_enum_dv_timings,tc358743_enum_dv_timings,gs_enum_dv_timings,ad9389b_enum_dv_timings,vpbe_enum_dv_timings,tda1997x_enum_dv_timings,tvp7002_enum_dv_timings,ths8200_enum_dv_timings,adv76xx_enum_dv_timings,adv748x_hdmi_enum_dv_timings,adv7842_enum_dv_timings,call_enum_dv_timings"
ioctl$VIDIOC_SUBDEV_ENUM_FRAME_INTERVAL,"ov7251_enum_frame_ival,csi_enum_frameintervals,ov772x_enum_frame_interval,ov5648_enum_frame_interval,mt9v111_enum_frame_interval,ov6650_enum_frame_interval,imx214_enum_frame_interval,s5k5baf_enum_frame_interval,ov2680_enum_frame_interval,csi_enum_frame_interval,tpg_enum_frame_ival,ov5640_enum_frame_interval,et8ek8_enum_frame_ival,s5c73m3_oif_enum_frame_interval,ov7670_enum_frame_interval,call_enum_frame_interval_state,ov7740_enum_frame_interval,s5k6aa_enum_frame_interval"
ioctl$VIDIOC_SUBDEV_ENUM_FRAME_SIZE,"hi846_enum_frame_size,ov5675_enum_frame_size,mt9m032_enum_frame_size,imx335_enum_frame_size,s5k5baf_enum_frame_size,vimc_scaler_enum_frame_size,ov9282_enum_frame_size,imx334_enum_frame_size,ccp2_enum_frame_size,mt9t001_enum_frame_size,hsit_enum_frame_size,vimc_debayer_enum_frame_size,ov5645_enum_frame_size,tpg_enum_frame_size,ov5695_enum_frame_sizes,csi_enum_frame_size,gc0310_enum_frame_size,sru_enum_frame_size,vsp1_rwpf_enum_frame_size,csi2_enum_frame_size,imx214_enum_frame_size,ccdc_enum_frame_size,gc2235_enum_frame_size,ov5670_enum_frame_size,csiphy_enum_frame_size,clu_enum_frame_size,imx219_enum_frame_size,uds_enum_frame_size,ov5693_enum_frame_size,ov7740_enum_frame_size,s5c73m3_enum_frame_size,og01a1b_enum_frame_size,s5c73m3_oif_enum_frame_size,ipipe_enum_frame_size,ov02a10_enum_frame_sizes,vgxy61_enum_frame_size,ar0521_enum_frame_size,ov2680_enum_frame_size,ov5640_enum_frame_size,ov965x_enum_frame_sizes,vimc_sensor_enum_frame_size,brx_enum_frame_size,imx208_enum_frame_size,ov7670_enum_frame_size,ov13858_enum_frame_size,imx319_enum_frame_size,imx412_enum_frame_size,rzg2l_cru_ip_enum_frame_size,csi_enum_framesizes,mt9m114_enum_frame_size,lut_enum_frame_size,resizer_enum_frame_size,ov2740_enum_frame_size,ov5648_enum_frame_size,imx258_enum_frame_size,preview_enum_frame_size,prp_enum_frame_size,ov2659_enum_frame_sizes,ov13b10_enum_frame_size,mt9p031_enum_frame_size,ov9734_enum_frame_size,ov2685_enum_frame_sizes,imx355_enum_frame_size,hi847_enum_frame_size,mt9v111_enum_frame_size,lif_enum_frame_size,hi556_enum_frame_size,tvp5150_enum_frame_size,isl7998x_enum_frame_size,imx290_enum_frame_size,ispif_enum_frame_size,ov08d10_enum_frame_size,ipipeif_enum_frame_size,uif_enum_frame_size,ov08x40_enum_frame_size,mt9v032_enum_frame_size,cal_camerarx_sd_enum_frame_size,histo_enum_frame_size,s5k6aa_enum_frame_size,ov5647_enum_frame_size,xtpg_enum_frame_size,ov2722_enum_frame_size,ov8856_enum_frame_size,ov4689_enum_frame_sizes,et8ek8_enum_frame_size,rkisp1_isp_enum_frame_size,ov7251_enum_frame_size,call_enum_frame_size_state,csid_enum_frame_size,ov8865_enum_frame_size,rzg2l_csi2_enum_frame_size,vfe_enum_frame_size"
ioctl$VIDIOC_SUBDEV_ENUM_MBUS_CODE,"mt9m001_enum_mbus_code,s5c73m3_oif_enum_mbus_code,histo_enum_mbus_code,adv7511_enum_mbus_code,vimc_sensor_enum_mbus_code,uif_enum_mbus_code,ov5693_enum_mbus_code,imx208_enum_mbus_code,imx214_enum_mbus_code,ov08d10_enum_mbus_code,isc_scaler_enum_mbus_code,ov965x_enum_mbus_code,vgxy61_enum_mbus_code,ccs_enum_mbus_code,mt9t001_enum_mbus_code,imx290_enum_mbus_code,gc2235_enum_mbus_code,ov2722_enum_mbus_code,csi2tx_enum_mbus_code,rdacm20_enum_mbus_code,preview_enum_mbus_code,s3c_camif_subdev_enum_mbus_code,ov9640_enum_mbus_code,adv7175_enum_mbus_code,ov2740_enum_mbus_code,mt9v011_enum_mbus_code,csid_enum_mbus_code,mt9m114_enum_mbus_code,resizer_enum_mbus_code,mt9m032_enum_mbus_code,adv7842_enum_mbus_code,ccdc_enum_mbus_code,ov7251_enum_mbus_code,vdic_enum_mbus_code,imx274_enum_mbus_code,imx334_enum_mbus_code,mt9m111_enum_mbus_code,csi2_enum_mbus_code,ov9734_enum_mbus_code,tvp7002_enum_mbus_code,mipi_csis_enum_mbus_code,sun6i_csi_bridge_enum_mbus_code,mipid02_enum_mbus_code,ov13b10_enum_mbus_code,rzg2l_csi2_enum_mbus_code,fimc_lite_subdev_enum_mbus_code,rj54n1_enum_mbus_code,xvip_enum_mbus_code,csi2dc_enum_mbus_code,imx355_enum_mbus_code,ov5695_enum_mbus_code,ispif_enum_mbus_code,hi847_enum_mbus_code,adv76xx_enum_mbus_code,rkisp1_rsz_enum_mbus_code,adv7183_enum_mbus_code,rdacm21_enum_mbus_code,sru_enum_mbus_code,vfe_enum_mbus_code,ak881x_enum_mbus_code,ov4689_enum_mbus_code,ar0521_enum_mbus_code,s5k6aa_enum_mbus_code,sun4i_csi_subdev_enum_mbus_code,isp_subdev_enum_mbus_code,ov7670_enum_mbus_code,vimc_debayer_enum_mbus_code,sun6i_isp_proc_enum_mbus_code,mt9t112_enum_mbus_code,csi_enum_mbus_code,csiphy_enum_mbus_code,fimc_subdev_enum_mbus_code,max9286_enum_mbus_code,noon010_enum_mbus_code,hi556_enum_mbus_code,ov2659_enum_mbus_code,call_enum_mbus_code_state,ov13858_enum_mbus_code,ov5670_enum_mbus_code,brx_enum_mbus_code,clu_enum_mbus_code,ov5640_enum_mbus_code,ov9282_enum_mbus_code,et8ek8_enum_mbus_code,ipipe_enum_mbus_code,ov08x40_enum_mbus_code,ov6650_enum_mbus_code,adv7170_enum_mbus_code,ccp2_enum_mbus_code,imx319_enum_mbus_code,lif_enum_mbus_code,adv748x_hdmi_enum_mbus_code,sr030pc30_enum_mbus_code,ml86v7667_enum_mbus_code,imx335_enum_mbus_code,m5mols_enum_mbus_code,ov02a10_enum_mbus_code,tvp5150_enum_mbus_code,sun8i_a83t_mipi_csi2_enum_mbus_code,ov2640_enum_mbus_code,ov2680_enum_mbus_code,ov5645_enum_mbus_code,ov772x_enum_mbus_code,uds_enum_mbus_code,mt9v111_enum_mbus_code,s5k6a3_enum_mbus_code,ov8865_enum_mbus_code,prp_enum_mbus_code,mt9v032_enum_mbus_code,ov5647_enum_mbus_code,xcsi2rxss_enum_mbus_code,adv7180_enum_mbus_code,tda1997x_enum_mbus_code,vsp1_rwpf_enum_mbus_code,tc358746_enum_mbus_code,tw9910_enum_mbus_code,cal_camerarx_sd_enum_mbus_code,s5k5baf_enum_mbus_code,imx258_enum_mbus_code,fimc_is_subdev_enum_mbus_code,adv748x_afe_enum_mbus_code,isl7998x_enum_mbus_code,imx219_enum_mbus_code,s5pcsis_enum_mbus_code,rzg2l_cru_ip_enum_mbus_code,rkisp1_csi_enum_mbus_code,cio2_subdev_enum_mbus_code,ipipeif_enum_mbus_code,vimc_scaler_enum_mbus_code,hi846_enum_mbus_code,ov2685_enum_mbus_code,tvp514x_enum_mbus_code,tc358743_enum_mbus_code,gc0310_enum_mbus_code,hsit_enum_mbus_code,sun6i_mipi_csi2_enum_mbus_code,ov8856_enum_mbus_code,tpg_enum_mbus_code,ov5648_enum_mbus_code,og01a1b_enum_mbus_code,ov5675_enum_mbus_code,lut_enum_mbus_code,imx8mq_mipi_csi_enum_mbus_code,imx7_csi_enum_mbus_code,ov7740_enum_mbus_code,rkisp1_isp_enum_mbus_code,imx412_enum_mbus_code,mt9p031_enum_mbus_code,vs6624_enum_mbus_code,csi_enum_bus_code,s5c73m3_enum_mbus_code"
ioctl$VIDIOC_SUBDEV_G_CROP,"ov4689_get_selection,rj54n1_get_selection,uif_get_selection,rkisp1_isp_get_selection,rkisp1_rsz_get_selection,mt9t112_get_selection,mt9p031_get_selection,s3c_camif_subdev_get_selection,mt9m001_get_selection,mt9m032_get_pad_selection,preview_get_selection,imx219_get_selection,vgxy61_get_selection,vsp1_rwpf_get_selection,ov8865_get_selection,ov2640_get_selection,s5k5baf_get_selection,ov5647_get_selection,s5k6aa_get_selection,histo_get_selection,tw9910_get_selection,resizer_get_selection,ov9282_get_selection,adv76xx_get_selection,imx214_get_selection,mt9t001_get_selection,ccs_get_selection,fimc_lite_subdev_get_selection,vimc_scaler_get_selection,hi846_get_selection,vfe_get_selection,ccdc_get_selection,brx_get_selection,isc_scaler_g_sel,csi_get_selection,ov772x_get_selection,mt9v032_get_selection,imx290_get_selection,call_get_selection_state,imgu_subdev_get_selection,fimc_subdev_get_selection,ov6650_get_selection,imx274_get_selection,ak881x_get_selection,ov9640_get_selection,isp_subdev_get_selection,ov7251_get_selection,ov5645_get_selection,mt9m111_get_selection,ov5693_get_selection,tvp5150_get_selection,ov5640_get_selection"
ioctl$VIDIOC_SUBDEV_G_DV_TIMINGS,"vpbe_g_dv_timings,adv748x_hdmi_g_dv_timings,tda1997x_g_dv_timings,adv7842_g_dv_timings,ths8200_g_dv_timings,adv7511_g_dv_timings,tc358743_g_dv_timings,adv76xx_g_dv_timings,gs_g_dv_timings,ad9389b_g_dv_timings,tvp7002_g_dv_timings"
ioctl$VIDIOC_SUBDEV_G_EDID,
ioctl$VIDIOC_SUBDEV_G_FMT,"ov8856_get_format,prp_get_fmt,tvp7002_get_pad_format,ipipeif_get_format,csid_get_format,ov13b10_get_pad_format,s3c_camif_subdev_get_fmt,tpg_get_fmt,preview_get_format,tvp514x_get_pad_format,vimc_scaler_get_fmt,ov2640_get_fmt,ov5695_get_fmt,ccp2_get_format,fimc_isp_subdev_get_fmt,tw9910_get_fmt,ov6650_get_fmt,csi2_get_format,ov5645_get_format,imx274_get_fmt,cio2_subdev_get_fmt,adv748x_hdmi_get_format,adv7180_get_pad_format,mt9m114_get_fmt,max96712_get_pad_format,imx335_get_pad_format,adv7511_get_fmt,rkisp1_isp_get_fmt,sr030pc30_get_fmt,imx290_get_fmt,histo_get_format,resizer_get_format,risp_get_pad_format,sun6i_isp_proc_get_fmt,adv748x_afe_get_format,s5c73m3_get_fmt,ov2740_get_format,mipid02_get_fmt,s5k6aa_get_fmt,ov5648_get_fmt,rkisp1_rsz_get_fmt,csi_get_fmt,ov7670_get_fmt,s5k5baf_get_fmt,ov5647_get_pad_fmt,vdic_get_fmt,fimc_subdev_get_fmt,isl7998x_get_fmt,vsp1_subdev_get_pad_format,og01a1b_get_format,ov7740_get_fmt,saa6752hs_get_fmt,rdacm21_get_fmt,video_mux_get_format,sun6i_csi_bridge_get_fmt,csi2_get_fmt,ov08d10_get_format,noon010_get_fmt,ccs_get_format,ov8865_get_fmt,isp_subdev_get_format,sun6i_mipi_csi2_get_fmt,imx412_get_pad_format,ov2722_get_fmt,v4l2_subdev_get_fmt,ov2680_get_fmt,mt9m001_get_fmt,gc2235_get_fmt,fimc_lite_subdev_get_fmt,xcsi2rxss_get_format,tc358743_get_fmt,s5pcsis_get_fmt,imx208_get_pad_format,gc0310_get_fmt,ov4689_get_fmt,ov965x_get_fmt,imx319_get_pad_format,ov772x_get_fmt,vimc_debayer_get_fmt,mt9m032_get_pad_format,rkisp1_csi_get_fmt,tda1997x_get_format,xtpg_get_format,ov2659_get_fmt,imx7_csi_get_fmt,ov7251_get_format,sun8i_a83t_mipi_csi2_get_fmt,adv7842_get_format,vgxy61_get_fmt,imx8mq_mipi_csi_get_fmt,max9286_get_fmt,ov2685_get_fmt,vfe_get_format,mipi_csis_get_fmt,ov5675_get_format,ccdc_get_format,mt9v111_get_format,et8ek8_get_pad_format,tvp5150_fill_fmt,isc_scaler_get_fmt,ov9282_get_pad_format,m5mols_get_fmt,call_get_fmt_state,adv7183_get_fmt,mt9v032_get_format,hi846_get_format,imx258_get_pad_format,ov5693_get_fmt,ov5670_get_pad_format,ov08x40_get_pad_format,ml86v7667_fill_fmt,imx355_get_pad_format,csiphy_get_format,imx214_get_format,adv76xx_get_format,csi_get_format,csi2tx_get_pad_format,ov5640_get_fmt,ov02a10_get_fmt,vimc_sensor_get_fmt,mt9m111_get_fmt,ipipe_get_format,ov13858_get_pad_format,hi556_get_format,rj54n1_get_fmt,adv748x_csi2_get_format,imx219_get_pad_format,csi2dc_get_fmt,mt9p031_get_format,imgu_subdev_get_fmt,ispif_get_format,adv7170_get_fmt,ar0521_get_fmt,ak881x_fill_fmt,cal_camerarx_sd_get_fmt,sun4i_csi_subdev_get_fmt,rcsi2_get_pad_format,rdacm20_get_fmt,adv7175_get_fmt,s5c73m3_oif_get_fmt,hi847_get_format,mt9t001_get_format,mt9t112_get_fmt,vs6624_get_fmt,ov9734_get_format,s5k6a3_get_fmt,imx334_get_pad_format"
ioctl$VIDIOC_SUBDEV_G_FRAME_INTERVAL,"tegra_csi_g_frame_interval,ov965x_g_frame_interval,s5c73m3_oif_g_frame_interval,et8ek8_get_frame_interval,s5k6aa_g_frame_interval,ov7670_g_frame_interval,s5k5baf_g_frame_interval,mt9m111_g_frame_interval,ov8865_g_frame_interval,mt9v111_g_frame_interval,gc0310_g_frame_interval,mt9v011_g_frame_interval,ov772x_g_frame_interval,mt9m114_g_frame_interval,call_g_frame_interval,gc2235_g_frame_interval,imx274_g_frame_interval,csi_g_frame_interval,vs6624_g_frame_interval,ov5648_g_frame_interval,ov2722_g_frame_interval,tvp514x_g_frame_interval,ov2680_g_frame_interval,vdic_g_frame_interval,ov7251_get_frame_interval,ov5640_g_frame_interval,ov2680_s_g_frame_interval,ov5693_g_frame_interval,adv7180_g_frame_interval,mt9m032_get_frame_interval,prp_g_frame_interval,ov7740_g_frame_interval,imx214_g_frame_interval,ov6650_g_frame_interval"
ioctl$VIDIOC_SUBDEV_G_SELECTION,"ov4689_get_selection,rj54n1_get_selection,uif_get_selection,rkisp1_isp_get_selection,rkisp1_rsz_get_selection,mt9t112_get_selection,mt9p031_get_selection,s3c_camif_subdev_get_selection,mt9m001_get_selection,mt9m032_get_pad_selection,preview_get_selection,imx219_get_selection,vgxy61_get_selection,vsp1_rwpf_get_selection,ov8865_get_selection,ov2640_get_selection,s5k5baf_get_selection,ov5647_get_selection,s5k6aa_get_selection,tw9910_get_selection,histo_get_selection,resizer_get_selection,ov9282_get_selection,adv76xx_get_selection,imx214_get_selection,mt9t001_get_selection,ccs_get_selection,fimc_lite_subdev_get_selection,vimc_scaler_get_selection,hi846_get_selection,vfe_get_selection,brx_get_selection,ccdc_get_selection,isc_scaler_g_sel,csi_get_selection,imx290_get_selection,ov772x_get_selection,mt9v032_get_selection,call_get_selection_state,imgu_subdev_get_selection,fimc_subdev_get_selection,ov6650_get_selection,ak881x_get_selection,ov9640_get_selection,imx274_get_selection,isp_subdev_get_selection,ov7251_get_selection,ov5693_get_selection,mt9m111_get_selection,ov5645_get_selection,tvp5150_get_selection,ov5640_get_selection"
ioctl$VIDIOC_SUBDEV_QUERY_DV_TIMINGS,"tc358743_query_dv_timings,tda1997x_query_dv_timings,gs_query_dv_timings,adv76xx_query_dv_timings,tvp7002_query_dv_timings,adv7842_query_dv_timings,adv748x_hdmi_query_dv_timings"
ioctl$VIDIOC_SUBDEV_S_CROP,"histo_set_selection,isp_subdev_set_selection,call_set_selection_state,s5k5baf_set_selection,preview_set_selection,rkisp1_isp_set_selection,ccdc_set_selection,fimc_lite_subdev_set_selection,vfe_set_selection,rkisp1_rsz_set_selection,vsp1_rwpf_set_selection,mt9v032_set_selection,tvp5150_set_selection,ov8865_get_selection,resizer_set_selection,rj54n1_set_selection,ov5693_set_selection,mt9p031_set_selection,mt9m111_set_selection,s5k6aa_set_selection,s3c_camif_subdev_set_selection,ccs_set_selection,mt9m001_set_selection,imx274_set_selection,mt9m114_s_exposure_selection,vimc_scaler_set_selection,csi_set_selection,fimc_subdev_set_selection,mt9m032_set_pad_selection,uif_set_selection,mt9t112_set_selection,imgu_subdev_set_selection,brx_set_selection,mt9t001_set_selection,ov6650_set_selection"
ioctl$VIDIOC_SUBDEV_S_DV_TIMINGS,"adv76xx_s_dv_timings,vpbe_s_dv_timings,tc358743_s_dv_timings,ad9389b_s_dv_timings,ths8200_s_dv_timings,adv7842_s_dv_timings,venc_s_dv_timings,tvp7002_s_dv_timings,gs_s_dv_timings,tda1997x_s_dv_timings,adv7511_s_dv_timings,adv748x_hdmi_s_dv_timings,ths7303_s_dv_timings"
ioctl$VIDIOC_SUBDEV_S_EDID,
ioctl$VIDIOC_SUBDEV_S_FMT,"mt9t001_set_format,vs6624_set_fmt,hi846_set_format,adv7175_set_fmt,adv76xx_set_format,m5mols_set_fmt,ov08x40_set_pad_format,sru_set_format,saa717x_set_fmt,ccdc_set_format,ov8856_set_format,vfe_set_format,mt9t112_set_fmt,imx258_set_pad_format,rzg2l_cru_ip_set_format,rzg2l_csi2_set_format,ov7670_set_fmt,imx8mq_mipi_csi_set_fmt,csi2tx_set_pad_format,ccs_set_format,call_set_fmt_state,s5pcsis_set_fmt,imx208_set_pad_format,csi2dc_set_fmt,imx214_set_format,max96712_get_pad_format,ov9282_set_pad_format,max9286_set_fmt,sun6i_mipi_csi2_set_fmt,lif_set_format,ov9734_set_format,rkisp1_isp_set_fmt,imx7_csi_set_fmt,risp_set_pad_format,tvp514x_set_pad_format,csi2_set_format,s5k6a3_set_fmt,fimc_lite_subdev_set_fmt,csi_set_format,tw9910_set_fmt,tvp7002_set_pad_format,ov5695_set_fmt,sun4i_csi_subdev_set_fmt,xtpg_set_format,mt9m001_set_fmt,video_mux_set_format,prp_set_fmt,ov9640_set_fmt,ov2722_set_fmt,adv7511_set_fmt,tpg_set_fmt,tc358743_set_fmt,mt9v032_set_format,ov4689_set_fmt,ipipe_set_format,cio2_subdev_set_fmt,tc358746_set_fmt,rdacm21_get_fmt,vsp1_rwpf_set_format,uds_set_format,ov6650_set_fmt,isp_subdev_set_format,sun6i_csi_bridge_set_fmt,mt9m114_set_fmt,imx412_set_pad_format,ispif_set_format,imx274_set_fmt,saa711x_set_fmt,ov2685_set_fmt,csid_set_format,cx25840_set_fmt,ov5693_set_fmt,lut_set_format,s5k5baf_set_fmt,adv7183_set_fmt,rcsi2_set_pad_format,ov5645_set_format,ov7251_set_format,ov5648_set_fmt,adv748x_afe_set_format,ov2740_set_format,rj54n1_set_fmt,mt9v011_set_fmt,mipi_csis_set_fmt,ccp2_set_format,ov2640_set_fmt,noon010_set_fmt,imgu_subdev_set_fmt,ov8865_set_fmt,ov5647_set_pad_fmt,et8ek8_set_pad_format,rkisp1_csi_set_fmt,tda1997x_set_format,cx18_av_set_fmt,vimc_sensor_set_fmt,imx319_set_pad_format,ov772x_set_fmt,imx334_set_pad_format,s2250_set_fmt,ov5675_set_format,ipipeif_set_format,mt9p031_set_format,imx355_set_pad_format,ov5640_set_fmt,ov02a10_set_fmt,s5k6aa_set_fmt,ov5670_set_pad_format,histo_set_format,tvp5150_fill_fmt,imx290_set_fmt,hi847_set_format,s5c73m3_set_fmt,adv7170_set_fmt,mt9v111_set_format,imx219_set_pad_format,fimc_subdev_set_fmt,ov08d10_set_format,sr030pc30_set_fmt,og01a1b_set_format,fimc_isp_subdev_set_fmt,adv7842_set_format,adv748x_csi2_set_format,adv7180_set_pad_format,ov7740_set_fmt,brx_set_format,ov2659_set_fmt,ml86v7667_fill_fmt,rkisp1_rsz_set_fmt,sun8i_a83t_mipi_csi2_set_fmt,vimc_debayer_set_fmt,mt9m111_set_fmt,mt9m032_set_pad_format,imx335_set_pad_format,preview_set_format,ar0521_set_fmt,uif_set_format,ov2680_set_fmt,saa6752hs_set_fmt,clu_set_format,ov13858_set_pad_format,sun6i_isp_proc_set_fmt,vimc_scaler_set_fmt,vdic_set_fmt,gc2235_set_fmt,resizer_set_format,csi_set_fmt,adv748x_hdmi_set_format,csiphy_set_format,xcsi2rxss_set_format,csi2_set_fmt,hsit_set_format,vgxy61_set_fmt,mipid02_set_fmt,gc0310_set_fmt,rdacm20_get_fmt,ov965x_set_fmt,ak881x_fill_fmt,cal_camerarx_sd_set_fmt,hi556_set_format,isl7998x_set_fmt,s3c_camif_subdev_set_fmt,isc_scaler_set_fmt,ov13b10_set_pad_format"
ioctl$VIDIOC_SUBDEV_S_FRAME_INTERVAL,"tegra_csi_g_frame_interval,ov7251_set_frame_interval,ov7670_s_frame_interval,et8ek8_set_frame_interval,prp_s_frame_interval,ov8865_g_frame_interval,mt9v111_s_frame_interval,csi_s_frame_interval,mt9m111_s_frame_interval,mt9v011_s_frame_interval,ov965x_s_frame_interval,s5k5baf_s_frame_interval,ov5648_g_frame_interval,s5k6aa_s_frame_interval,call_s_frame_interval,vdic_s_frame_interval,s5c73m3_oif_s_frame_interval,ov5640_s_frame_interval,ov2680_s_g_frame_interval,tvp514x_s_frame_interval,ov7740_s_frame_interval,mt9m032_set_frame_interval,imx274_s_frame_interval,ov772x_s_frame_interval,ov6650_s_frame_interval,imx214_g_frame_interval,vs6624_s_frame_interval"
ioctl$VIDIOC_SUBDEV_S_SELECTION,"histo_set_selection,isp_subdev_set_selection,call_set_selection_state,s5k5baf_set_selection,preview_set_selection,rkisp1_isp_set_selection,ccdc_set_selection,fimc_lite_subdev_set_selection,vfe_set_selection,rkisp1_rsz_set_selection,vsp1_rwpf_set_selection,mt9v032_set_selection,ov8865_get_selection,tvp5150_set_selection,resizer_set_selection,rj54n1_set_selection,ov5693_set_selection,mt9p031_set_selection,mt9m111_set_selection,s5k6aa_set_selection,s3c_camif_subdev_set_selection,ccs_set_selection,mt9m001_set_selection,mt9m114_s_exposure_selection,imx274_set_selection,vimc_scaler_set_selection,csi_set_selection,fimc_subdev_set_selection,mt9m032_set_pad_selection,uif_set_selection,mt9t112_set_selection,imgu_subdev_set_selection,brx_set_selection,mt9t001_set_selection,ov6650_set_selection"
